smiles,neg_log_ic50,chembl_id,set
C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,8.0,CHEMBL1645466,train
C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,6.173925197299173,CHEMBL1645465,train
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.070581074285707,CHEMBL205870,train
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,5.997832096960702,CHEMBL4071151,train
C(=C/c1ccccc1)\C(=N\Nc1nncc2ccccc12)c1ccccc1,8.2518119729938,CHEMBL3903713,train
C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,7.552841968657781,CHEMBL1683963,train
C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],5.036314818480488,CHEMBL78049,train
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,5.221836686215839,CHEMBL3740102,train
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F,6.114426825592507,CHEMBL3740907,train
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,5.623423042943488,CHEMBL3741324,train
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,5.364516253185088,CHEMBL3742146,valid
C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.192871044407578,CHEMBL3233768,train
C/C=C(\C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.929093281860719,CHEMBL1817964,valid
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.254179103261207,CHEMBL1817965,train
C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.299988937677888,CHEMBL501618,train
C/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.260032303240491,CHEMBL491085,valid
C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,7.127150386698747,CHEMBL4165267,valid
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,4.373694307440779,CHEMBL113902,train
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ccnc2cc1CC,5.1249387366083,CHEMBL490687,train
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.391258027893047,CHEMBL3918330,train
C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.70726963524575,CHEMBL136404,train
C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,9.169989064063882,CHEMBL511874,train
C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.190370996635531,CHEMBL326811,train
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.982402018305677,CHEMBL93464,valid
C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,6.621602099051862,CHEMBL4448148,train
C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1,7.33188299733499,CHEMBL4173696,train
C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.84369978036937,CHEMBL4451986,train
C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.570247719997592,CHEMBL329642,train
C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,5.096910013008056,CHEMBL135592,train
C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,6.474955192963154,CHEMBL137788,train
C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.4089353929735005,CHEMBL137617,train
C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,6.698970004336019,CHEMBL137189,train
C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.0,CHEMBL133024,train
C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1,4.064246379107022,CHEMBL4087489,train
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,5.828215059445879,CHEMBL75880,train
C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.79997073344623,CHEMBL508481,train
C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.92009553233328,CHEMBL524132,valid
C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,5.991399828238082,CHEMBL3671546,train
C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.425852951282627,CHEMBL3974571,train
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.076213670428944,CHEMBL138363,train
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.728833024364455,CHEMBL92086,train
C=C(CN(C)C)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,8.698970004336019,CHEMBL3898077,train
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,5.5013562421172075,CHEMBL117326,train
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,6.651695136951839,CHEMBL175492,train
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1,6.173925197299173,CHEMBL542887,train
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1,6.7447274948966935,CHEMBL552859,valid
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1,6.154901959985743,CHEMBL552634,train
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,6.327902142064283,CHEMBL310580,train
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,6.638272163982407,CHEMBL80030,train
C=C(CN(C)C)C(=O)c1ccccc1,5.251811972993799,CHEMBL468975,train
C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607314841775,CHEMBL544074,valid
C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.823908740944319,CHEMBL544538,train
C=C(CN1CCOCC1)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,8.397940008672037,CHEMBL3895411,train
C=C(CN1CCOCC1)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,7.1249387366083,CHEMBL179607,valid
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,4.968901896432847,CHEMBL114392,train
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.97061622231479,CHEMBL94066,valid
C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607314841775,CHEMBL544067,train
C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,5.924088238517222,CHEMBL367754,train
C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.540460953811963,CHEMBL4439632,train
C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CS(=O)(=O)CC3)c(OC)cc1N(C)CCN(C)C,6.493665733051834,CHEMBL4583545,train
C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,6.876381725246618,CHEMBL4471845,train
C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.2811247185898065,CHEMBL4463634,train
C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.035776468395409,CHEMBL4441933,train
C=C(F)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,6.2441251443275085,CHEMBL4591391,train
C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.70446769648675,CHEMBL4557772,valid
C=C(N/N=C/c1cn[nH]c1-c1ccccc1)[C@H](C)Cc1ccccc1,4.575118363368933,CHEMBL2029698,train
C=C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.96018944585165,CHEMBL454370,train
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.263621775341393,CHEMBL139044,train
C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.79997073344623,CHEMBL454371,train
C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.6419983281826,CHEMBL4290568,train
C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.67778070526608,CHEMBL4282688,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.897940008672037,CHEMBL4279227,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,8.049652612773802,CHEMBL4289490,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,8.48940535046503,CHEMBL4287141,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,8.046482523758291,CHEMBL4280993,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.204133880524083,CHEMBL4286318,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,8.148784731777237,CHEMBL4288246,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,8.34603814819406,CHEMBL4277911,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,8.43922007790625,CHEMBL4279057,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,8.600329725273209,CHEMBL4293734,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,8.695736983211404,CHEMBL4279016,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,8.610201754371086,CHEMBL4294211,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,8.861769097913378,CHEMBL4290812,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,8.545757490560675,CHEMBL4282954,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,8.627462604208972,CHEMBL4282543,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,8.336014188188495,CHEMBL4287401,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,8.345504485499918,CHEMBL4293145,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,8.46479633912994,CHEMBL4293126,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C,8.232986946971932,CHEMBL4282523,train
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.2679043146795,CHEMBL4278815,train
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.858349385648225,CHEMBL343722,train
C=C=CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,8.351639989019068,CHEMBL590559,train
C=C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,7.183758700008217,CHEMBL591040,train
C=C=CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,8.500312917381596,CHEMBL591038,train
C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.54515513999149,CHEMBL592215,train
C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,7.623423042943488,CHEMBL597950,train
C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.772113295386326,CHEMBL609321,train
C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.770062314092065,CHEMBL491083,valid
C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.569924944448061,CHEMBL510597,train
C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.480040819247932,CHEMBL517127,train
C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.379968104873702,CHEMBL453379,valid
C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.040005161671584,CHEMBL524115,train
C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.549442990581671,CHEMBL3921017,train
C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,6.410050398674292,CHEMBL3671548,train
C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.827803863157445,CHEMBL334697,train
C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,6.393569479826277,CHEMBL3961202,train
C=CC(=O)N(C)c1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,8.508638306165727,CHEMBL3897911,train
C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.700057099977233,CHEMBL490093,train
C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.377243666092925,CHEMBL31630,train
C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.687755818743275,CHEMBL137082,train
C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.596842165095943,CHEMBL139307,train
C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.0092175347599515,CHEMBL138691,valid
C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.876148359032914,CHEMBL4527715,train
C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.301029995663981,CHEMBL4439066,train
C=CC(=O)N(c1ccc(Cl)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.498940737782249,CHEMBL4471155,train
C=CC(=O)N(c1ccc(Cl)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.6307841425898575,CHEMBL4475780,train
C=CC(=O)N(c1ccc(F)c(C)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.30189945437661,CHEMBL4448712,train
C=CC(=O)N(c1ccc(F)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.185752404268079,CHEMBL4453748,train
C=CC(=O)N(c1ccc(F)c(F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.434152181326482,CHEMBL4555488,train
C=CC(=O)N(c1ccc(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.519993057042849,CHEMBL4579429,train
C=CC(=O)N(c1cccc(C(F)(F)F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.073657553374345,CHEMBL4441921,train
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OC(=O)N3CCN(C)C[C@H]3C)cc12,8.060480747381382,CHEMBL4469866,valid
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.279014255846261,CHEMBL4441029,train
C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1,8.123208470553546,CHEMBL3965549,train
C=CC(=O)N1CC(Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1,8.022878745280337,CHEMBL3926558,train
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,8.284318117920506,CHEMBL3914159,train
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1,8.886056647693163,CHEMBL3916927,train
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,9.1259059864969,CHEMBL3909201,train
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)C1,8.638683038733094,CHEMBL3898690,train
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,8.309894379144197,CHEMBL3954587,train
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,5.236572006437063,CHEMBL4072833,train
C=CC(=O)N1CCC(Cn2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.195179321278838,CHEMBL4099008,train
C=CC(=O)N1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,6.842845560093719,CHEMBL3087208,train
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,8.119186407719209,CHEMBL3910915,train
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,9.145631092119643,CHEMBL3545154,valid
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,8.839926856944473,CHEMBL3970231,train
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OCCC)CC1,8.83889035263304,CHEMBL3940089,train
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)CC1,8.148741651280925,CHEMBL3935007,valid
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C(F)(F)F)c4)ncnc3cc2OC)CC1,7.790484985457369,CHEMBL3978740,train
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C)c4)ncnc3cc2OC)CC1,8.031517051446064,CHEMBL3971939,valid
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C=C)c4)ncnc3cc2OC)CC1,8.522878745280337,CHEMBL3961848,valid
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1,8.259709106585415,CHEMBL3932286,train
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,8.261439372640169,CHEMBL3898447,valid
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)CC1,6.044312249686494,CHEMBL4463563,train
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccnc(NC)c4)c23)CC1,7.42021640338319,CHEMBL4549626,train
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)CC1,5.900664722314042,CHEMBL4443805,train
C=CC(=O)N1CCC(Sc2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccccc4)c3)[nH]2)C1,6.881821400835225,CHEMBL4086078,train
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,7.401277013931448,CHEMBL3936761,train
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)CC1,8.818194010053928,CHEMBL3663925,train
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)CC1,8.6419983281826,CHEMBL3663933,train
C=CC(=O)N1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)CC1,4.783570169123749,CHEMBL3982602,train
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.215382707367125,CHEMBL3647973,train
C=CC(=O)N1CCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,7.2273303184135615,CHEMBL3953921,train
C=CC(=O)N1CCCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,6.696155589640082,CHEMBL3901943,train
C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,7.7627689059308365,CHEMBL3972316,train
C=CC(=O)N1CCC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.394694953858891,CHEMBL3087206,valid
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)C1,8.920818753952375,CHEMBL3663936,train
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,8.886056647693163,CHEMBL3663935,train
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,6.30189945437661,CHEMBL4469900,train
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,8.060480747381382,CHEMBL4457018,train
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,6.860120913598763,CHEMBL4458344,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,7.004111245024575,CHEMBL2180203,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)c4ccccc34)c3c(N)ncnc32)C1,7.5176139895525935,CHEMBL4073960,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,6.987259120543761,CHEMBL4062509,valid
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(N(C)C)c4ccccc34)c3c(N)ncnc32)C1,6.445977307409481,CHEMBL4075015,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(O)cc3)c3c(N)ncnc32)C1,7.8732629194294645,CHEMBL4072299,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,8.178323019011568,CHEMBL4068839,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,7.823908740944319,CHEMBL4520801,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,7.585026652029182,CHEMBL4442732,valid
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.146995866291748,CHEMBL1873475,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,7.887591837382481,CHEMBL4090601,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,6.870751446797045,CHEMBL2180204,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,7.174776270558524,CHEMBL4100655,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc4ccccc34)c3c(N)ncnc32)C1,7.663501678024361,CHEMBL4095447,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,7.157886907536718,CHEMBL4099713,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(-c4cc(C(F)(F)F)cnc4C#N)nn3)c3c(N)ncnc32)C1,7.887345359137068,CHEMBL4534592,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(-c4ccc(C(C)=O)cc4)nn3)c3c(N)ncnc32)C1,5.096584414230914,CHEMBL4581088,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,7.841668423445733,CHEMBL4094959,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(Cc4nc5ccc(Cl)cn5c4Br)nn3)c3c(N)ncnc32)C1,7.026773867493463,CHEMBL4584630,train
C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,8.407282916538785,CHEMBL4103201,train
C=CC(=O)N1CCC[C@@H](n2nc(C#CC3CCCC3)c3c(N)ncnc32)C1,6.400219816848806,CHEMBL4082783,train
C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1,6.36065655440504,CHEMBL4069586,train
